"Time/Min.","Control - A1","Control - B1","Test - A2","Test - A3","Tm [°C]","p [mbar]","Salinity [g/1000g]","T_internal [°C]","rep","day_id","Test - A4","Test - B2","Test - B3","Test - A5","Test - A6","Test - B4","Test - B5","Test - B6","Test - C2","Test - C3","Test - C4","Test - C5","Control - C1","Test -B2","Test -A3","Test -B3","Test -A4","Test -B4","Test -A5","Test -A6"
374.25,88.85,93.16,89.59,86.5,18,1010.1,32,17.73,23,"R2_4_27",84.74,91.52,86.35,91.37,90.04,96.17,90.78,84.89,91.22,NA,NA,NA,100.42,NA,NA,NA,NA,NA,NA,NA
377.3,89,93.31,89.74,86.5,18,1010.1,32,17.73,23,"R2_4_27",84.6,91.37,86.35,91.22,89.89,96.32,90.78,84.74,91.22,NA,NA,NA,100.57,NA,NA,NA,NA,NA,NA,NA
380.33,89,93.16,89.59,86.5,18,1010.1,32,17.73,23,"R2_4_27",84.74,91.37,86.21,91.37,90.04,96.32,90.78,84.89,91.22,NA,NA,NA,100.42,NA,NA,NA,NA,NA,NA,NA
383.38,88.85,93.16,89.44,86.35,18,1010.1,32,17.73,23,"R2_4_27",84.6,91.37,86.21,90.93,89.89,96.17,90.78,84.74,91.08,NA,NA,NA,100.42,NA,NA,NA,NA,NA,NA,NA
386.43,88.85,93.31,89.44,86.5,18,1010.1,32,17.73,23,"R2_4_27",84.6,91.37,86.06,91.08,90.04,96.17,90.78,84.74,91.22,NA,NA,NA,100.42,NA,NA,NA,NA,NA,NA,NA
389.47,88.85,93.16,89.59,86.35,18,1010.1,32,17.73,23,"R2_4_27",84.6,91.37,86.21,91.22,89.89,96.17,90.63,84.6,91.22,NA,NA,NA,100.42,NA,NA,NA,NA,NA,NA,NA
392.52,88.85,93.16,89.59,86.21,18,1010.1,32,17.71,23,"R2_4_27",84.6,91.37,86.06,91.08,89.74,96.17,90.48,84.6,90.93,NA,NA,NA,100.42,NA,NA,NA,NA,NA,NA,NA
395.55,88.71,93.16,89.59,86.35,18,1010.1,32,17.73,23,"R2_4_27",84.45,91.37,86.06,91.08,89.89,96.17,90.48,84.45,90.93,NA,NA,NA,100.57,NA,NA,NA,NA,NA,NA,NA
398.6,88.71,93.16,89.3,86.21,18,1010.1,32,17.71,23,"R2_4_27",84.45,91.08,85.91,90.93,89.74,96.17,90.48,84.31,91.08,NA,NA,NA,100.27,NA,NA,NA,NA,NA,NA,NA
401.63,88.85,93.16,89.44,86.21,18,1010.1,32,17.71,23,"R2_4_27",84.45,91.37,86.06,91.08,89.74,96.32,90.48,84.31,91.22,NA,NA,NA,100.57,NA,NA,NA,NA,NA,NA,NA
404.68,88.71,93.16,89.3,86.21,18,1010.1,32,17.71,23,"R2_4_27",84.45,91.22,85.77,91.08,89.59,96.02,90.33,84.16,91.08,NA,NA,NA,100.27,NA,NA,NA,NA,NA,NA,NA
407.72,88.85,93.16,89.3,86.21,18,1010.1,32,17.71,23,"R2_4_27",84.45,91.08,85.91,91.08,89.74,96.17,90.48,84.31,90.93,NA,NA,NA,100.57,NA,NA,NA,NA,NA,NA,NA
410.77,88.71,93.16,89.3,86.21,18,1010.1,32,17.71,23,"R2_4_27",84.31,91.08,85.91,90.93,89.44,96.02,90.48,84.31,90.93,NA,NA,NA,100.42,NA,NA,NA,NA,NA,NA,NA
413.8,88.71,93.01,89.3,86.21,18,1010.1,32,17.71,23,"R2_4_27",84.31,91.08,85.77,90.93,89.44,96.17,90.33,84.16,90.93,NA,NA,NA,100.42,NA,NA,NA,NA,NA,NA,NA
416.85,88.71,93.01,89.3,86.06,18,1010.1,32,17.71,23,"R2_4_27",84.31,90.93,85.91,91.08,89.44,96.17,90.33,84.02,90.93,NA,NA,NA,100.42,NA,NA,NA,NA,NA,NA,NA
419.9,88.71,92.86,89.3,85.91,18,1010.1,32,17.69,23,"R2_4_27",84.31,90.93,85.47,90.78,89.3,96.02,90.33,83.72,90.78,NA,NA,NA,100.42,NA,NA,NA,NA,NA,NA,NA
422.93,88.71,92.86,89.15,86.06,18,1010.1,32,17.71,23,"R2_4_27",84.16,90.93,85.77,90.78,89.44,96.17,90.33,83.87,90.78,NA,NA,NA,100.42,NA,NA,NA,NA,NA,NA,NA
425.98,88.71,93.01,89.15,85.91,18,1010.1,32,17.69,23,"R2_4_27",84.16,90.78,85.62,90.63,89.3,96.02,90.19,83.72,90.78,NA,NA,NA,100.57,NA,NA,NA,NA,NA,NA,NA
429.02,88.71,93.01,89.15,86.06,18,1010.1,32,17.69,23,"R2_4_27",84.16,90.93,85.62,90.78,89.44,96.02,90.19,83.87,90.78,NA,NA,NA,100.42,NA,NA,NA,NA,NA,NA,NA
432.07,88.56,93.01,89,85.91,18,1010.1,32,17.69,23,"R2_4_27",84.02,90.78,85.62,90.78,89.15,96.02,90.33,83.72,90.93,NA,NA,NA,100.42,NA,NA,NA,NA,NA,NA,NA
435.1,88.56,93.01,89,85.91,18,1010.1,32,17.71,23,"R2_4_27",84.16,90.78,85.62,90.78,89.3,96.02,90.04,83.72,90.78,NA,NA,NA,100.42,NA,NA,NA,NA,NA,NA,NA
438.15,88.71,93.01,89,85.91,18,1010.1,32,17.71,23,"R2_4_27",84.16,90.93,85.62,90.78,89.3,96.17,90.19,83.72,90.93,NA,NA,NA,100.42,NA,NA,NA,NA,NA,NA,NA
441.18,88.71,93.01,89.15,85.77,18,1010.1,32,17.73,23,"R2_4_27",84.16,90.78,85.62,90.63,89.15,96.17,90.33,83.58,90.78,NA,NA,NA,100.57,NA,NA,NA,NA,NA,NA,NA
444.23,88.71,93.16,89.15,85.91,18,1010.1,32,17.71,23,"R2_4_27",84.16,90.93,85.62,90.78,89.15,96.17,90.19,83.72,90.63,NA,NA,NA,100.57,NA,NA,NA,NA,NA,NA,NA
447.27,88.85,93.16,89.3,86.06,18,1010.1,32,17.71,23,"R2_4_27",84.16,90.93,85.77,90.78,89.3,96.32,90.19,83.72,90.93,NA,NA,NA,100.73,NA,NA,NA,NA,NA,NA,NA
450.32,88.56,93.01,89.3,85.77,18,1010.1,32,17.74,23,"R2_4_27",84.02,90.78,85.62,90.78,89,96.17,90.04,83.72,90.78,NA,NA,NA,100.57,NA,NA,NA,NA,NA,NA,NA
453.37,88.71,93.01,89.15,85.77,18,1010.1,32,17.73,23,"R2_4_27",84.16,90.78,85.33,90.63,89,96.17,90.19,83.72,90.78,NA,NA,NA,100.57,NA,NA,NA,NA,NA,NA,NA
456.4,88.56,93.01,89.15,85.62,18,1010.1,32,17.74,23,"R2_4_27",84.02,90.63,85.33,90.63,89,96.17,90.04,83.43,90.78,NA,NA,NA,100.57,NA,NA,NA,NA,NA,NA,NA
459.45,88.56,93.01,89.15,85.77,18,1010.1,32,17.74,23,"R2_4_27",84.02,90.63,85.47,90.78,89,96.32,90.19,83.58,90.63,NA,NA,NA,100.73,NA,NA,NA,NA,NA,NA,NA
462.48,88.71,93.01,89.15,85.77,18,1010.1,32,17.74,23,"R2_4_27",84.02,90.78,85.47,90.78,88.85,96.17,90.19,83.58,90.78,NA,NA,NA,100.73,NA,NA,NA,NA,NA,NA,NA
465.53,88.56,93.01,89,85.77,18,1010.1,32,17.74,23,"R2_4_27",83.87,90.63,85.33,90.48,88.85,96.02,90.04,83.29,90.63,NA,NA,NA,100.57,NA,NA,NA,NA,NA,NA,NA
352.95,86.75,90.88,87.78,88.81,18,1012.3,32,17.69,24,"R2_4_28",89.1,87.92,82.24,85.43,88.22,90.43,87.19,90.88,87.04,92.22,88.96,NA,86.31,NA,NA,NA,NA,NA,NA,NA
356,86.75,90.88,87.78,88.81,18,1012.3,32,17.69,24,"R2_4_28",89.1,87.92,82.38,85.58,88.07,90.58,87.19,90.88,87.04,92.22,88.96,NA,86.46,NA,NA,NA,NA,NA,NA,NA
359.05,86.75,90.73,87.63,88.96,18,1012.3,32,17.69,24,"R2_4_28",89.1,87.92,82.24,85.43,88.07,90.29,87.04,91.03,87.04,92.22,88.96,NA,86.31,NA,NA,NA,NA,NA,NA,NA
362.08,86.75,90.73,87.78,88.81,18,1012.3,32,17.69,24,"R2_4_28",88.96,87.78,82.24,85.43,87.92,90.43,86.9,90.88,86.9,92.36,88.96,NA,86.31,NA,NA,NA,NA,NA,NA,NA
365.13,86.6,90.88,87.63,88.81,18,1012.3,32,17.69,24,"R2_4_28",88.96,87.92,82.1,85.29,87.92,90.29,86.9,90.88,86.75,92.07,88.81,NA,86.31,NA,NA,NA,NA,NA,NA,NA
368.17,86.75,90.88,87.78,88.81,18,1012.3,32,17.69,24,"R2_4_28",88.96,87.92,81.95,85.43,88.07,90.43,86.9,90.88,86.9,92.22,88.81,NA,86.46,NA,NA,NA,NA,NA,NA,NA
371.22,86.6,90.58,87.48,88.51,18,1012.3,32,17.69,24,"R2_4_28",88.81,87.63,81.81,85.14,87.78,90.14,86.75,90.73,86.6,91.92,88.66,NA,86.02,NA,NA,NA,NA,NA,NA,NA
374.25,86.6,90.73,87.63,88.66,18,1012.3,32,17.69,24,"R2_4_28",88.96,87.78,81.81,85.29,87.92,90.29,86.9,90.88,86.9,92.22,88.81,NA,86.31,NA,NA,NA,NA,NA,NA,NA
377.3,86.75,90.73,87.63,88.66,18,1012.3,32,17.67,24,"R2_4_28",88.96,87.92,81.95,85.29,87.78,90.29,86.9,90.88,86.9,92.07,88.96,NA,86.31,NA,NA,NA,NA,NA,NA,NA
380.33,86.6,90.58,87.63,88.66,18,1012.3,32,17.69,24,"R2_4_28",88.96,87.78,81.81,85.14,87.92,90.29,86.75,90.73,86.75,92.07,88.81,NA,86.31,NA,NA,NA,NA,NA,NA,NA
383.38,86.6,90.73,87.63,88.66,18,1012.3,32,17.69,24,"R2_4_28",88.96,87.78,81.81,85.14,87.78,90.14,86.6,90.73,86.75,92.07,88.81,NA,86.31,NA,NA,NA,NA,NA,NA,NA
386.43,86.46,90.58,87.48,88.66,18,1012.3,32,17.67,24,"R2_4_28",88.81,87.63,81.66,85,87.78,90.14,86.6,90.58,86.46,92.07,88.66,NA,86.31,NA,NA,NA,NA,NA,NA,NA
389.47,86.46,90.73,87.48,88.66,18,1012.3,32,17.69,24,"R2_4_28",88.81,87.63,81.66,85,87.63,90.14,86.75,90.58,86.6,91.92,88.51,NA,86.17,NA,NA,NA,NA,NA,NA,NA
392.52,86.46,90.58,87.19,88.51,18,1012.3,32,17.69,24,"R2_4_28",88.66,87.63,81.37,84.85,87.63,89.99,86.31,90.29,86.46,91.77,88.51,NA,86.02,NA,NA,NA,NA,NA,NA,NA
395.55,86.46,90.43,87.34,88.51,18,1012.3,32,17.67,24,"R2_4_28",88.66,87.63,81.37,84.85,87.48,90.14,86.46,90.29,86.46,91.77,88.51,NA,86.02,NA,NA,NA,NA,NA,NA,NA
398.6,86.6,90.58,87.34,88.66,18,1012.3,32,17.69,24,"R2_4_28",88.66,87.63,81.37,84.85,87.48,90.14,86.6,90.43,86.46,91.77,88.51,NA,86.02,NA,NA,NA,NA,NA,NA,NA
401.63,86.6,90.58,87.34,88.51,18,1012.3,32,17.69,24,"R2_4_28",88.81,87.78,81.37,84.85,87.48,90.14,86.6,90.43,86.46,91.77,88.66,NA,86.17,NA,NA,NA,NA,NA,NA,NA
404.68,86.46,90.58,87.19,88.37,18,1012.3,32,17.69,24,"R2_4_28",88.66,87.63,81.52,84.85,87.63,90.14,86.46,90.29,86.46,91.92,88.66,NA,86.17,NA,NA,NA,NA,NA,NA,NA
407.72,86.31,90.43,87.19,88.37,18,1012.3,32,17.67,24,"R2_4_28",88.51,87.48,81.23,84.71,87.48,90.14,86.46,90.14,86.46,91.62,88.51,NA,86.02,NA,NA,NA,NA,NA,NA,NA
410.77,86.46,90.58,87.19,88.51,18,1012.3,32,17.67,24,"R2_4_28",88.66,87.63,81.37,84.85,87.63,90.14,86.46,90.43,86.31,91.92,88.51,NA,86.17,NA,NA,NA,NA,NA,NA,NA
413.8,86.46,90.58,87.04,88.51,18,1012.3,32,17.67,24,"R2_4_28",88.66,87.34,81.37,84.85,87.48,89.99,86.31,90.43,86.31,91.92,88.51,NA,86.02,NA,NA,NA,NA,NA,NA,NA
416.85,86.46,90.43,87.19,88.51,18,1012.3,32,17.67,24,"R2_4_28",88.66,87.63,81.09,84.71,87.34,89.99,86.6,90.29,86.46,91.92,88.37,NA,86.02,NA,NA,NA,NA,NA,NA,NA
419.88,86.31,90.58,86.75,88.37,18,1012.3,32,17.67,24,"R2_4_28",88.51,87.48,80.94,84.41,87.34,89.99,86.31,90.29,86.17,91.92,88.51,NA,86.02,NA,NA,NA,NA,NA,NA,NA
422.93,86.31,90.43,87.04,88.37,18,1012.3,32,17.67,24,"R2_4_28",88.51,87.34,80.94,84.56,87.34,89.84,86.31,90.14,86.02,91.62,88.37,NA,85.87,NA,NA,NA,NA,NA,NA,NA
425.98,86.31,90.43,87.04,88.22,18,1012.3,32,17.67,24,"R2_4_28",88.51,87.34,80.94,84.56,87.19,89.99,86.17,90.14,86.17,91.77,88.37,NA,85.87,NA,NA,NA,NA,NA,NA,NA
429.02,86.31,90.43,86.9,88.22,18,1012.3,32,17.66,24,"R2_4_28",88.51,87.19,80.8,84.56,87.34,89.99,86.17,89.99,86.31,91.62,88.37,NA,85.87,NA,NA,NA,NA,NA,NA,NA
432.07,86.31,90.43,86.9,88.07,18,1012.3,32,17.69,24,"R2_4_28",88.37,87.34,80.65,84.56,87.19,89.99,86.02,90.14,86.17,91.62,88.22,NA,86.02,NA,NA,NA,NA,NA,NA,NA
435.1,86.31,90.58,87.04,88.22,18,1012.3,32,17.67,24,"R2_4_28",88.51,87.34,80.65,84.27,87.19,90.14,86.31,90.29,86.17,91.77,88.22,NA,86.02,NA,NA,NA,NA,NA,NA,NA
438.15,86.31,90.43,87.04,88.22,18,1012.3,32,17.67,24,"R2_4_28",88.51,87.48,80.65,84.41,87.19,89.99,86.17,90.14,86.17,91.77,88.51,NA,86.02,NA,NA,NA,NA,NA,NA,NA
441.18,86.31,90.43,86.9,88.22,18,1012.3,32,17.67,24,"R2_4_28",88.37,87.34,80.65,84.27,87.19,89.99,86.17,90.14,86.17,91.77,88.37,NA,86.02,NA,NA,NA,NA,NA,NA,NA
444.23,86.31,90.29,86.9,88.07,18,1012.3,32,17.67,24,"R2_4_28",88.37,87.34,80.37,84.27,87.04,89.84,86.17,90.14,86.17,91.62,88.37,NA,86.02,NA,NA,NA,NA,NA,NA,NA
447.27,86.46,90.58,87.19,88.22,18,1012.3,32,17.67,24,"R2_4_28",88.51,87.34,80.65,84.41,87.04,89.99,86.17,90.14,86.17,91.62,88.37,NA,86.02,NA,NA,NA,NA,NA,NA,NA
450.32,86.17,90.43,86.9,88.07,18,1012.3,32,17.69,24,"R2_4_28",88.22,87.19,80.37,84.12,86.9,89.69,86.02,89.84,85.87,91.77,88.22,NA,86.02,NA,NA,NA,NA,NA,NA,NA
453.35,86.02,90.43,86.9,88.07,18,1012.3,32,17.69,24,"R2_4_28",88.37,87.19,80.37,84.12,86.9,89.84,86.02,89.84,86.02,91.62,88.22,NA,86.02,NA,NA,NA,NA,NA,NA,NA
456.4,86.31,90.29,86.9,88.07,18,1012.3,32,17.67,24,"R2_4_28",88.37,87.19,80.37,83.98,86.75,89.99,86.02,89.84,86.02,91.77,88.22,NA,86.02,NA,NA,NA,NA,NA,NA,NA
459.45,86.31,90.58,86.9,88.07,18,1012.3,32,17.69,24,"R2_4_28",88.37,87.34,80.37,84.12,87.04,89.84,86.02,89.99,85.87,91.77,88.37,NA,86.02,NA,NA,NA,NA,NA,NA,NA
462.48,86.17,90.29,86.6,87.92,18,1012.3,32,17.67,24,"R2_4_28",88.07,87.04,80.22,83.98,86.75,89.69,85.87,89.84,85.73,91.47,88.22,NA,85.87,NA,NA,NA,NA,NA,NA,NA
465.53,86.02,90.29,86.9,87.92,18,1012.3,32,17.67,24,"R2_4_28",88.07,87.04,80.08,83.98,86.75,89.69,85.87,89.84,85.73,91.47,87.92,NA,85.73,NA,NA,NA,NA,NA,NA,NA
468.57,86.17,90.43,86.9,87.92,18,1012.3,32,17.67,24,"R2_4_28",88.22,87.04,80.08,83.98,86.9,89.84,86.02,89.84,85.87,91.62,88.22,NA,86.02,NA,NA,NA,NA,NA,NA,NA
471.62,86.17,90.43,86.9,87.92,18,1012.3,32,17.69,24,"R2_4_28",88.22,87.19,80.08,83.98,86.6,89.99,85.87,89.84,85.87,91.62,88.22,NA,85.87,NA,NA,NA,NA,NA,NA,NA
474.65,86.02,90.29,86.6,87.78,18,1012.3,32,17.69,24,"R2_4_28",88.22,87.19,79.93,83.98,86.75,89.84,85.87,89.69,85.73,91.47,88.22,NA,86.02,NA,NA,NA,NA,NA,NA,NA
477.7,86.02,90.14,86.75,87.78,18,1012.3,32,17.67,24,"R2_4_28",87.92,87.04,79.79,83.83,86.75,89.84,85.87,89.69,85.58,91.32,88.07,NA,85.73,NA,NA,NA,NA,NA,NA,NA
480.73,86.02,90.29,86.6,87.78,18,1012.3,32,17.69,24,"R2_4_28",88.22,87.04,79.65,83.69,86.6,89.69,85.87,89.4,85.58,91.32,88.07,NA,85.87,NA,NA,NA,NA,NA,NA,NA
483.78,86.02,90.43,86.75,87.78,18,1012.3,32,17.69,24,"R2_4_28",88.07,87.04,79.79,83.98,86.6,89.69,86.02,89.4,85.58,91.47,88.07,NA,86.02,NA,NA,NA,NA,NA,NA,NA
486.83,86.02,90.29,86.6,87.78,18,1012.3,32,17.69,24,"R2_4_28",88.07,87.19,79.79,83.83,86.6,89.69,85.87,89.4,85.58,91.17,87.92,NA,85.73,NA,NA,NA,NA,NA,NA,NA
489.87,86.02,90.43,86.75,87.78,18,1012.3,32,17.69,24,"R2_4_28",88.07,87.04,79.65,83.83,86.6,89.55,85.87,89.4,85.43,91.32,88.07,NA,86.02,NA,NA,NA,NA,NA,NA,NA
492.92,85.87,90.14,86.46,87.48,18,1012.3,32,17.67,24,"R2_4_28",87.92,87.04,79.5,83.54,86.46,89.55,85.58,89.4,85.43,91.32,88.07,NA,85.73,NA,NA,NA,NA,NA,NA,NA
495.95,85.87,89.99,86.46,87.48,18,1012.3,32,17.67,24,"R2_4_28",87.92,86.9,79.36,83.4,86.46,89.4,85.73,89.25,85.43,91.32,87.78,NA,85.73,NA,NA,NA,NA,NA,NA,NA
352.95,92.41,87.39,87.24,80.72,18,1015.1,32,17.71,25,"R2_4_29",84.91,86.95,88.42,93.9,84.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355.98,92.41,87.24,87.1,80.57,18,1015.1,32,17.71,25,"R2_4_29",84.76,86.95,88.42,93.9,84.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359.03,92.7,87.54,87.24,80.86,18,1015.1,32,17.73,25,"R2_4_29",85.2,87.1,88.56,94.05,84.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362.08,92.56,87.24,87.39,80.72,18,1015.1,32,17.71,25,"R2_4_29",85.05,86.95,88.42,93.9,84.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365.12,92.41,87.24,87.1,80.43,18,1015.1,32,17.71,25,"R2_4_29",84.76,86.95,88.27,94.05,84.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368.17,92.41,87.39,87.1,80.43,18,1015.1,32,17.71,25,"R2_4_29",84.76,86.8,88.27,93.9,84.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371.2,92.41,87.39,87.24,80.57,18,1015.1,32,17.74,25,"R2_4_29",84.91,86.95,88.27,93.9,84.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374.25,92.41,87.24,86.95,80.29,18,1015.1,32,17.71,25,"R2_4_29",84.62,86.8,88.27,93.75,84.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377.28,92.41,87.24,86.95,80.43,18,1015.1,32,17.71,25,"R2_4_29",84.62,86.8,88.12,93.9,84.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380.33,92.56,87.39,87.1,80.43,18,1015.1,32,17.71,25,"R2_4_29",84.76,86.8,88.27,94.05,84.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
383.37,92.41,87.39,87.1,80.43,18,1015.1,32,17.71,25,"R2_4_29",84.76,86.8,88.12,94.05,84.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386.42,92.56,87.39,87.1,80.29,18,1015.1,32,17.71,25,"R2_4_29",84.76,86.66,88.12,94.05,84.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
389.45,92.41,87.24,86.95,80.29,18,1015.1,32,17.71,25,"R2_4_29",84.62,86.66,87.98,93.9,83.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
392.5,92.56,87.24,86.8,80.29,18,1015.1,32,17.69,25,"R2_4_29",84.62,86.66,88.12,93.9,83.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
395.55,92.41,86.95,86.66,80.14,18,1015.1,32,17.71,25,"R2_4_29",84.47,86.51,87.98,93.9,83.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
398.58,92.56,87.24,86.8,80.43,18,1015.1,32,17.71,25,"R2_4_29",84.76,86.8,87.98,94.2,83.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401.63,92.41,87.1,86.66,80.14,18,1015.1,32,17.71,25,"R2_4_29",84.47,86.51,87.98,94.05,84.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
404.67,92.41,87.1,86.8,80.14,18,1015.1,32,17.71,25,"R2_4_29",84.47,86.66,87.98,94.05,83.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
407.72,92.41,87.24,86.66,80,18,1015.1,32,17.71,25,"R2_4_29",84.47,86.66,88.12,93.9,83.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
410.75,92.41,87.24,86.66,80.14,18,1015.1,32,17.71,25,"R2_4_29",84.47,86.51,87.83,93.9,83.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
413.8,92.41,87.1,86.51,80,18,1015.1,32,17.73,25,"R2_4_29",84.47,86.51,87.98,94.05,83.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
416.83,92.56,87.24,86.51,80,18,1015.1,32,17.74,25,"R2_4_29",84.47,86.51,87.83,94.05,83.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
419.88,92.56,87.39,86.66,80,18,1015.1,32,17.73,25,"R2_4_29",84.62,86.51,87.83,94.2,83.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
422.92,92.41,87.1,86.51,79.71,18,1015.1,32,17.73,25,"R2_4_29",84.33,86.37,87.54,93.9,83.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
425.97,92.41,87.1,86.51,79.86,18,1015.1,32,17.73,25,"R2_4_29",84.33,86.37,87.68,94.05,83.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
429.02,92.56,87.24,86.51,79.86,18,1015.1,32,17.71,25,"R2_4_29",84.47,86.51,87.68,94.05,83.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432.05,92.56,87.24,86.37,79.86,18,1015.1,32,17.71,25,"R2_4_29",84.33,86.22,87.68,94.05,83.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
435.1,92.41,87.1,86.37,79.71,18,1015.1,32,17.71,25,"R2_4_29",84.18,86.22,87.68,94.05,83.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
438.13,92.56,87.1,86.37,79.71,18,1015.1,32,17.71,25,"R2_4_29",84.18,86.37,87.83,94.2,83.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
441.18,92.56,87.1,86.37,79.71,18,1015.1,32,17.71,25,"R2_4_29",84.18,86.37,87.68,94.2,83.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
444.22,92.41,87.1,86.22,79.71,18,1015.1,32,17.74,25,"R2_4_29",84.18,86.37,87.54,94.05,83.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
447.27,92.56,87.1,86.07,79.57,18,1015.1,32,17.71,25,"R2_4_29",84.04,86.22,87.54,94.05,83.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450.3,92.41,86.95,85.93,79.57,18,1015.1,32,17.73,25,"R2_4_29",84.04,85.93,87.54,94.05,83.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
453.35,92.41,86.8,86.07,79.43,18,1015.1,32,17.71,25,"R2_4_29",84.04,86.07,87.39,94.05,83.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
456.38,92.56,87.1,86.22,79.71,18,1015.1,32,17.73,25,"R2_4_29",84.18,86.22,87.54,94.2,83.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
459.43,92.41,87.1,86.22,79.57,18,1015.1,32,17.73,25,"R2_4_29",84.18,86.07,87.39,94.35,83.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
462.47,92.56,86.95,86.22,79.43,18,1015.1,32,17.73,25,"R2_4_29",84.04,86.07,87.54,94.35,83.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465.52,92.41,86.8,85.78,79.43,18,1015.1,32,17.71,25,"R2_4_29",83.89,86.07,87.39,93.9,82.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468.57,92.56,87.1,86.22,79.43,18,1015.1,32,17.71,25,"R2_4_29",84.04,86.22,87.39,94.2,82.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471.6,92.56,86.95,86.22,79.43,18,1015.1,32,17.71,25,"R2_4_29",84.04,86.22,87.39,94.2,83.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474.65,92.56,87.1,86.07,79.43,18,1015.1,32,17.71,25,"R2_4_29",84.04,86.07,87.24,94.05,83.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477.68,92.41,86.95,86.07,79.43,18,1015.1,32,17.71,25,"R2_4_29",83.89,86.07,87.24,94.05,82.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352.95,93.2,96.64,93.05,96.79,18,1017.8,32,17.71,26,"R2_4_30",NA,91.13,NA,92.16,101.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355.98,93.05,96.79,93.05,96.64,18,1017.8,32,17.71,26,"R2_4_30",NA,91.13,NA,92.31,101.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
